user_id	data_pasto	tipo_pasto	totale_calorie	elementi	giudizio_critico	macro_totali	family_group
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-16	colazione	601	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-16	pranzo	483	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-16	cena	293	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-16	spuntino	183	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-17	colazione	144	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-17	pranzo	459	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-17	cena	460	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-17	spuntino	547	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-18	colazione	218	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-18	pranzo	389	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-18	cena	404	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-18	spuntino	243	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-19	colazione	159	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-19	pranzo	215	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-19	cena	348	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-19	spuntino	213	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-20	colazione	429	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-20	pranzo	350	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-20	cena	360	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-20	spuntino	208	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-21	colazione	284	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-21	pranzo	548	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-21	cena	181	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-21	spuntino	261	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-22	colazione	171	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-22	pranzo	407	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-22	cena	213	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-22	spuntino	283	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-23	colazione	474	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-23	pranzo	197	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-23	cena	197	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-23	spuntino	312	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-24	colazione	385	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-24	pranzo	170	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-24	cena	455	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-24	spuntino	218	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-25	colazione	389	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-25	pranzo	404	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-25	cena	225	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-25	spuntino	464	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-26	colazione	433	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-26	pranzo	592	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-26	cena	586	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-26	spuntino	209	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-27	colazione	261	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-27	pranzo	341	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-27	cena	361	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-27	spuntino	545	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-28	colazione	596	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-28	pranzo	499	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-28	cena	291	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-28	spuntino	601	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-29	colazione	483	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-29	pranzo	293	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-29	cena	183	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-29	spuntino	145	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-30	colazione	460	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-30	pranzo	461	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-30	cena	548	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-30	spuntino	219	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-31	colazione	390	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-31	pranzo	405	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-31	cena	243	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-07-31	spuntino	159	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-01	colazione	216	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-01	pranzo	349	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-01	cena	213	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-01	spuntino	429	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-02	colazione	351	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-02	pranzo	361	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-02	cena	209	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-02	spuntino	285	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-03	colazione	549	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-03	pranzo	182	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-03	cena	262	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-03	spuntino	172	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-04	colazione	408	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-04	pranzo	213	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-04	cena	284	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-04	spuntino	475	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-05	colazione	197	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-05	pranzo	198	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-05	cena	313	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-05	spuntino	385	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-06	colazione	171	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-06	pranzo	455	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-06	cena	219	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-06	spuntino	390	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-07	colazione	405	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-07	pranzo	225	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-07	cena	465	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-07	spuntino	433	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-08	colazione	593	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-08	pranzo	587	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-08	cena	209	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-08	spuntino	262	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-09	colazione	341	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-09	pranzo	362	{'carboidrati': '73g', 'proteine': '39g', 'grassi': '7g'}	troppi grassi	{'kcal': 703, 'carb_percent': 55, 'protein_percent': 26, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-09	cena	545	{'carboidrati': '41g', 'proteine': '30g', 'grassi': '31g'}	troppi grassi	{'kcal': 287, 'carb_percent': 43, 'protein_percent': 24, 'fat_percent': 31}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-09	spuntino	597	{'carboidrati': '85g', 'proteine': '36g', 'grassi': '19g'}	bilanciato	{'kcal': 288, 'carb_percent': 42, 'protein_percent': 22, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-10	colazione	500	{'carboidrati': '48g', 'proteine': '35g', 'grassi': '13g'}	bilanciato	{'kcal': 460, 'carb_percent': 46, 'protein_percent': 24, 'fat_percent': 21}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-10	pranzo	291	{'carboidrati': '79g', 'proteine': '34g', 'grassi': '15g'}	troppi carboidrati	{'kcal': 569, 'carb_percent': 55, 'protein_percent': 11, 'fat_percent': 37}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-10	cena	602	{'carboidrati': '97g', 'proteine': '21g', 'grassi': '30g'}	troppi carboidrati	{'kcal': 247, 'carb_percent': 50, 'protein_percent': 12, 'fat_percent': 30}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-10	spuntino	484	{'carboidrati': '29g', 'proteine': '25g', 'grassi': '14g'}	troppi grassi	{'kcal': 674, 'carb_percent': 42, 'protein_percent': 29, 'fat_percent': 24}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-11	colazione	294	{'carboidrati': '84g', 'proteine': '18g', 'grassi': '6g'}	troppi grassi	{'kcal': 311, 'carb_percent': 50, 'protein_percent': 24, 'fat_percent': 38}	PATARINI
f7b98e95-bd99-4609-a1a4-6f8e15389737	2025-08-11	pranzo	184	{'carboidrati': '26g', 'proteine': '16g', 'grassi': '17g'}	troppi grassi	{'kcal': 417, 'carb_percent': 43, 'protein_percent': 15, 'fat_percent': 40}	PATARINI
